[DEBUG 23:13:20 sjtuautorun] ('Emulator status', 'running')
[INFO 23:13:22 sjtuautorun] Android Connected!
[INFO 23:13:25 sjtuautorun] resolution:(1080, 1920)
[DEBUG 23:13:39 sjtuautorun] ('click:', 1759331619.1193206, 579, 55)
[DEBUG 23:13:40 sjtuautorun] ('Typing:去跑步',)
[DEBUG 23:13:42 sjtuautorun] ('click:', 1759331622.5539038, 101, 186)
[INFO 23:13:43 sjtuautorun] Started successfully!
[DEBUG 23:13:46 sjtuautorun] ('click:', 1759331626.5516195, 474, 398)
[DEBUG 23:13:48 sjtuautorun] ('click:', 1759331628.3194509, 474, 398)
[DEBUG 23:13:52 sjtuautorun] ('click:', 1759331632.5761943, 481, 452)
[DEBUG 23:13:59 sjtuautorun] (121.43161656409444, 31.02687367903792)
[DEBUG 23:14:00 sjtuautorun] (121.43165305918417, 31.0268819294686)
[DEBUG 23:14:01 sjtuautorun] (121.4316696552756, 31.02688831777843)
[DEBUG 23:14:01 sjtuautorun] (121.43171347516869, 31.026906920249694)
[DEBUG 23:14:02 sjtuautorun] (121.43174748727523, 31.02691947584752)
[DEBUG 23:14:04 sjtuautorun] (121.43183008136435, 31.026942751769525)
[DEBUG 23:14:06 sjtuautorun] (121.43190710672565, 31.02697514915309)
[DEBUG 23:14:07 sjtuautorun] (121.43197327728774, 31.026981501008112)
[DEBUG 23:14:08 sjtuautorun] (121.43199964310911, 31.027002105637308)
[DEBUG 23:14:09 sjtuautorun] (121.43206786330713, 31.027016290496057)
[DEBUG 23:14:10 sjtuautorun] (121.43209666465057, 31.027027829133264)
[DEBUG 23:14:11 sjtuautorun] (121.43212287496435, 31.027035580614406)
[DEBUG 23:14:11 sjtuautorun] (121.43215990488828, 31.027050539000484)
[DEBUG 23:14:12 sjtuautorun] (121.43220908303796, 31.027070837587885)
[DEBUG 23:14:13 sjtuautorun] (121.43223966002952, 31.027070997202642)
[DEBUG 23:14:14 sjtuautorun] (121.4323113134475, 31.02708733034993)
[DEBUG 23:14:15 sjtuautorun] (121.43233683139347, 31.02710535713984)
[DEBUG 23:14:15 sjtuautorun] (121.43234189287897, 31.02711482442202)
[DEBUG 23:14:16 sjtuautorun] (121.43238641395165, 31.02711364657815)
[DEBUG 23:14:18 sjtuautorun] (121.43246478298275, 31.0271383857399)
[DEBUG 23:14:19 sjtuautorun] (121.43253474469822, 31.027173608902118)
[DEBUG 23:14:20 sjtuautorun] (121.43258553727915, 31.02717716553721)
[DEBUG 23:14:21 sjtuautorun] (121.43263443239736, 31.027202052673367)
[DEBUG 23:14:23 sjtuautorun] (121.43270105557495, 31.02721528073485)
[DEBUG 23:14:23 sjtuautorun] (121.43271124465596, 31.02723247252302)
[DEBUG 23:14:24 sjtuautorun] (121.4327455463472, 31.02723116460443)
[DEBUG 23:14:25 sjtuautorun] (121.43278753410485, 31.027248798485477)
[DEBUG 23:14:25 sjtuautorun] (121.43282047921228, 31.02725082461921)
[DEBUG 23:14:26 sjtuautorun] (121.432840484957, 31.027273436356907)
[DEBUG 23:14:27 sjtuautorun] (121.4328828681663, 31.02728385319212)
[DEBUG 23:14:28 sjtuautorun] (121.43293656232895, 31.027303183618983)
[DEBUG 23:14:28 sjtuautorun] (121.43296582883282, 31.027308935089373)
[DEBUG 23:14:30 sjtuautorun] (121.43304596317824, 31.02732606255289)
[DEBUG 23:14:32 sjtuautorun] (121.43311160290438, 31.027357493989648)
[DEBUG 23:14:32 sjtuautorun] (121.43315812217503, 31.027363527064793)
[DEBUG 23:14:33 sjtuautorun] (121.4331943278697, 31.027379025332852)
[DEBUG 23:14:33 sjtuautorun] (121.43320384390702, 31.027371026109158)
[DEBUG 23:14:34 sjtuautorun] (121.43322970004569, 31.027383253963773)
[DEBUG 23:14:35 sjtuautorun] (121.43330512958623, 31.02740802399194)
[DEBUG 23:14:37 sjtuautorun] (121.43336119873739, 31.027437823339284)
[DEBUG 23:14:37 sjtuautorun] (121.43338340219488, 31.02743774328441)
[DEBUG 23:14:38 sjtuautorun] (121.43342824467993, 31.02745611046229)
[DEBUG 23:14:39 sjtuautorun] (121.4334715314863, 31.02746867529905)
[DEBUG 23:14:40 sjtuautorun] (121.4335138102514, 31.02748279312217)
[DEBUG 23:14:41 sjtuautorun] (121.43357474851027, 31.027493695832096)
[DEBUG 23:14:42 sjtuautorun] (121.43359830790332, 31.02750920399808)
[DEBUG 23:14:42 sjtuautorun] (121.43361370310735, 31.027505565090678)
[DEBUG 23:14:44 sjtuautorun] (121.43367751187452, 31.027541142420716)
[DEBUG 23:14:45 sjtuautorun] (121.43373239689589, 31.027549330858825)
[DEBUG 23:14:45 sjtuautorun] (121.43373998619057, 31.027547683881096)
[DEBUG 23:14:46 sjtuautorun] (121.433784667751, 31.02756647563407)
[DEBUG 23:14:47 sjtuautorun] (121.43381773952798, 31.027585776565374)
[DEBUG 23:14:48 sjtuautorun] (121.43390412661452, 31.027600263992493)
[DEBUG 23:14:49 sjtuautorun] (121.43392779851908, 31.02760048032187)
[DEBUG 23:14:49 sjtuautorun] (121.4339559860479, 31.02761636085733)
[DEBUG 23:14:50 sjtuautorun] (121.43397105158056, 31.027626570303664)
[DEBUG 23:14:50 sjtuautorun] (121.43401179877814, 31.027636493247993)
[DEBUG 23:14:51 sjtuautorun] (121.43404553420854, 31.02763832520011)
[DEBUG 23:14:52 sjtuautorun] (121.43406888852151, 31.027663019775346)
[DEBUG 23:14:53 sjtuautorun] (121.43415020451637, 31.027672834812556)
[DEBUG 23:14:54 sjtuautorun] (121.43416175576233, 31.027688453332118)
[DEBUG 23:14:54 sjtuautorun] (121.43417159571736, 31.027700125691037)
[DEBUG 23:14:55 sjtuautorun] (121.43421761380057, 31.02770769795375)
[DEBUG 23:14:56 sjtuautorun] (121.43428717621215, 31.027721762220953)
[DEBUG 23:14:57 sjtuautorun] (121.43430774003045, 31.027738731748226)
[DEBUG 23:14:58 sjtuautorun] (121.43435392881774, 31.027744784116976)
[DEBUG 23:14:59 sjtuautorun] (121.43442204966013, 31.02776962556743)
[DEBUG 23:15:00 sjtuautorun] (121.43444287049309, 31.027770001937434)
[DEBUG 23:15:01 sjtuautorun] (121.43450604209576, 31.027793553856377)
[DEBUG 23:15:02 sjtuautorun] (121.43454987682098, 31.02780302535588)
[DEBUG 23:15:03 sjtuautorun] (121.43460155711324, 31.027834129557128)
[DEBUG 23:15:04 sjtuautorun] (121.43464783998324, 31.0278371924348)
[DEBUG 23:15:05 sjtuautorun] (121.43468569244902, 31.02785154954322)
[DEBUG 23:15:05 sjtuautorun] (121.43470592276364, 31.027861320098292)
[DEBUG 23:15:06 sjtuautorun] (121.43473865359758, 31.027870684213696)
[DEBUG 23:15:07 sjtuautorun] (121.43477266775888, 31.02788297224956)
[DEBUG 23:15:08 sjtuautorun] (121.43483231013892, 31.027908782499523)
[DEBUG 23:15:10 sjtuautorun] (121.43493121899006, 31.027921052367947)
[DEBUG 23:15:10 sjtuautorun] (121.43495303250022, 31.02793394525956)
[DEBUG 23:15:12 sjtuautorun] (121.43501057108197, 31.027950202017156)
[DEBUG 23:15:14 sjtuautorun] (121.43510062828062, 31.027975550638754)
[DEBUG 23:15:14 sjtuautorun] (121.43511291915965, 31.027987388351203)
[DEBUG 23:15:15 sjtuautorun] (121.43517336820015, 31.027999160472)
[DEBUG 23:15:17 sjtuautorun] (121.43523888899725, 31.028032021627542)
[DEBUG 23:15:17 sjtuautorun] (121.43527242928009, 31.02804865984479)
[DEBUG 23:15:18 sjtuautorun] (121.43532036575304, 31.028060353427076)
[DEBUG 23:15:19 sjtuautorun] (121.43536259644978, 31.028064447192275)
[DEBUG 23:15:20 sjtuautorun] (121.43541267041668, 31.028076055849294)
[DEBUG 23:15:21 sjtuautorun] (121.43545043688438, 31.02810631166573)
[DEBUG 23:15:21 sjtuautorun] (121.4354711112751, 31.02810298647634)
[DEBUG 23:15:23 sjtuautorun] (121.43552355087975, 31.028122728013955)
[DEBUG 23:15:23 sjtuautorun] (121.43553932407363, 31.028133348118345)
[DEBUG 23:15:24 sjtuautorun] (121.43558780820155, 31.028137696126915)
[DEBUG 23:15:25 sjtuautorun] (121.43564826172154, 31.02816305310103)
[DEBUG 23:15:25 sjtuautorun] (121.43565307921052, 31.028165531941994)
[DEBUG 23:15:26 sjtuautorun] (121.4356959234147, 31.02818409729459)
[DEBUG 23:15:27 sjtuautorun] (121.43570976921377, 31.028177566106358)
[DEBUG 23:15:27 sjtuautorun] (121.43573362846409, 31.02817769326789)
[DEBUG 23:15:28 sjtuautorun] (121.4357787023306, 31.028200938034924)
[DEBUG 23:15:28 sjtuautorun] (121.43579427331262, 31.028207720520772)
[DEBUG 23:15:30 sjtuautorun] (121.4358802344778, 31.02824331532096)
[DEBUG 23:15:31 sjtuautorun] (121.43591512212033, 31.028244940216272)
[DEBUG 23:15:32 sjtuautorun] (121.43595620506892, 31.0282514176969)
[DEBUG 23:15:33 sjtuautorun] (121.4359961044781, 31.028263111862493)
[DEBUG 23:15:34 sjtuautorun] (121.4360435941369, 31.02829236455214)
[DEBUG 23:15:34 sjtuautorun] (121.43606345516584, 31.02829981360303)
[DEBUG 23:15:35 sjtuautorun] (121.43611544695949, 31.02830115330033)
[DEBUG 23:15:36 sjtuautorun] (121.43612829461296, 31.028306962428683)
[DEBUG 23:15:37 sjtuautorun] (121.43618642745481, 31.028328142016022)
[DEBUG 23:15:39 sjtuautorun] (121.43627883905938, 31.028359984735726)
[DEBUG 23:15:39 sjtuautorun] (121.43629395535663, 31.028359216010102)
[DEBUG 23:15:40 sjtuautorun] (121.43635956931497, 31.02838056960791)
[DEBUG 23:15:42 sjtuautorun] (121.43641067833697, 31.028401502604996)
[DEBUG 23:15:42 sjtuautorun] (121.43645001474226, 31.02841899348265)
[DEBUG 23:15:43 sjtuautorun] (121.43648571591844, 31.02841715445402)
[DEBUG 23:15:43 sjtuautorun] (121.4364827973788, 31.028428915890117)
[DEBUG 23:15:44 sjtuautorun] (121.43654431809517, 31.028455430170784)
